Timestamp	Name	Research highlights	Author(s) (enter names in the order they appear in paper/preprint; PLEASE REFER to Instruction (2) above for the format/punctuation for entering names)	Title	Status	Journal (if accepted/published)	Volume	Year	Pages	DOI (if published online and volume information not available)	URL (web link) of ACCEPTED/PUBLISHED work if provided by the Journal website (preferred), else web-link to the work on arXiV or other repository;  for PREPRINTS:  URL of the preprint on arXiV or other repository. 	More?	Author(s) (enter names in the order they appear in paper/preprint; PLEASE REFER to Instruction (2) above for the format/punctuation for entering names)	Title	Status	Journal (if accepted/published)	Volume	Year	Pages	DOI (if published online and volume information not available)	URL (web link) of ACCEPTED/PUBLISHED work if provided by the Journal website (preferred), else web-link to the work on arXiV or other repository;  for PREPRINTS:  URL of the preprint on arXiV or other repository. 	More?	Author(s) (enter names in the order they appear in paper/preprint; PLEASE REFER to Instruction (2) above for the format/punctuation for entering names)	Title	Status	Journal (if accepted/published)	Volume	Year	Pages	DOI (if published online and volume information not available)	URL (web link) of ACCEPTED/PUBLISHED work if provided by the Journal website (preferred), else web-link to the work on arXiV or other repository;  for PREPRINTS:  URL of the preprint on arXiV or other repository. 	More?	Author(s) (enter names in the order they appear in paper/preprint; PLEASE REFER to Instruction (2) above for the format/punctuation for entering names)	Title	Status	Journal (if accepted/published)	Volume	Year	Pages	DOI (if published online and volume information not available)	URL (web link) of ACCEPTED/PUBLISHED work if provided by the Journal website (preferred), else web-link to the work on arXiV or other repository;  for PREPRINTS:  URL of the preprint on arXiV or other repository. 	More?	Author(s) (enter names in the order they appear in paper/preprint; PLEASE REFER to Instruction (2) above for the format/punctuation for entering names)	Title	Status	Journal (if accepted/published)	Volume	Year	Pages	DOI (if published online and volume information not available)	URL (web link) of ACCEPTED/PUBLISHED work if provided by the Journal website (preferred), else web-link to the work on arXiV or other repository;  for PREPRINTS:  URL of the preprint on arXiV or other repository. 	More?	Author(s) (enter names in the order they appear in paper/preprint; PLEASE REFER to Instruction (2) above for the format/punctuation for entering names)	Title	Status	Journal (if accepted/published)	Volume	Year	Pages	DOI (if published online and volume information not available)	URL (web link) of ACCEPTED/PUBLISHED work if provided by the Journal website (preferred), else web-link to the work on arXiV or other repository;  for PREPRINTS:  URL of the preprint on arXiV or other repository. 	More?	Author(s) (enter names in the order they appear in paper/preprint; PLEASE REFER to Instruction (2) above for the format/punctuation for entering names)	Title	Status	Journal (if accepted/published)	Volume	Year	Pages	DOI (if published online and volume information not available)	URL (web link) of ACCEPTED/PUBLISHED work if provided by the Journal website (preferred), else web-link to the work on arXiV or other repository;  for PREPRINTS:  URL of the preprint on arXiV or other repository. 	More?	Author(s) (enter names in the order they appear in the paper; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Title of paper	Title of the volume (fill this ONLY if there is a specific descriptive title, which is NOT "Proceedings of the...")	Editors of the volume	Conference publication information (e.g. "Proceedings of the...") 	Publisher	Year	Pages	More?	Author(s) (enter names in the order they appear in the paper; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Title of paper	Title of the volume (fill this ONLY if there is a specific descriptive title, which is NOT "Proceedings of the...")	Editors of the volume	Conference publication information (e.g. "Proceedings of the...") 	Publisher	Year	Pages	More?	Author(s) (enter names in the order they appear in the paper; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Title of paper	Title of the volume (fill this ONLY if there is a specific descriptive title, which is NOT "Proceedings of the...")	Editors of the volume	Conference publication information (e.g. "Proceedings of the...") 	Publisher	Year	Pages	More?	Author(s) (enter names in the order they appear in the paper; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Title of paper	Title of the volume (fill this ONLY if there is a specific descriptive title, which is NOT "Proceedings of the...")	Editors of the volume	Conference publication information (e.g. "Proceedings of the...") 	Publisher	Year	Pages	More?	Author(s) (enter names in the order they appear in the paper; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Title of paper	Title of the volume (fill this ONLY if there is a specific descriptive title, which is NOT "Proceedings of the...")	Editors of the volume	Conference publication information (e.g. "Proceedings of the...") 	Publisher	Year	Pages	More?	Authors/Editors (enter names in the order they appear in the book; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Are the above authors or editors?	Book title	Series information (e.g., Lecture Notes in Mathematics, Progress in Mathematics, etc.)	Volume (if book belongs to a series)	Publisher	Year	More?	Authors/Editors (enter names in the order they appear in the book; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Are the above authors or editors?	Book title	Series information (e.g., Lecture Notes in Mathematics, Progress in Mathematics, etc.)	Volume (if book belongs to a series)	Publisher	Year	More?	Authors/Editors (enter names in the order they appear in the book; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Are the above authors or editors?	Book title	Series information (e.g., Lecture Notes in Mathematics, Progress in Mathematics, etc.)	Volume (if book belongs to a series)	Publisher	Year	More?	Authors/Editors (enter names in the order they appear in the book; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Are the above authors or editors?	Book title	Series information (e.g., Lecture Notes in Mathematics, Progress in Mathematics, etc.)	Volume (if book belongs to a series)	Publisher	Year	More?	Authors of the Chapter (enter names in the order they appear in the work; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Title of the Chapter	Authors/Editors  of the Book (enter names in the order they appear in the book; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Are those named in the previous field authors or editors?	Book title	Series information (e.g. Lecture Notes in Mathematics, Progress in Mathematics, etc.)	Volume (if book belongs to a series)	Publisher	Year	Pages	More?	Authors of the Chapter (enter names in the order they appear in the work; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Title of the Chapter	Authors/Editors  of the Book (enter names in the order they appear in the book; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Are those named in the previous field authors or editors?	Book title	Series information (e.g. Lecture Notes in Mathematics, Progress in Mathematics, etc.)	Volume (if book belongs to a series)	Publisher	Year	Pages	More?	Authors of the Chapter (enter names in the order they appear in the work; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Title of the Chapter	Authors/Editors  of the Book (enter names in the order they appear in the book; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Are those named in the previous field authors or editors?	Book title	Series information (e.g. Lecture Notes in Mathematics, Progress in Mathematics, etc.)	Volume (if book belongs to a series)	Publisher	Year	Pages	More?	Authors of the Chapter (enter names in the order they appear in the work; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Title of the Chapter	Authors/Editors  of the Book (enter names in the order they appear in the book; PLEASE REFER to Instruction (2) in the "Preprints &..." section for the format/punctuation for entering names)	Are those named in the previous field authors or editors?	Book title	Series information (e.g. Lecture Notes in Mathematics, Progress in Mathematics, etc.)	Volume (if book belongs to a series)	Publisher	Year	Pages	More?	Student Name, Institution	Program under which student visited (if any)	Period of visit 	More?	Student Name, Institution	Program under which student visited (if any)	Period of visit 	More?	Student Name, Institution	Program under which student visited (if any)	Period of visit 	More?	Student Name, Institution	Program under which student visited (if any)	Period of visit 	More?	Student Name, Institution	Program under which student visited (if any)	Period of visit 	More?	Student Name, Institution	Program under which student visited (if any)	Period of visit 	More?	Student Name, Institution	Program under which student visited (if any)	Period of visit 	More?	Your role	Granting Agency	Project Title	Period of grant (starting year--closing year)	Grant amount	More?	Your role	Granting Agency	Project Title	Period of grant (starting year--closing year)	Grant amount	More?	Your role	Granting Agency	Project Title	Period of grant (starting year--closing year)	Grant amount	More?	Your role	Granting Agency	Project Title	Period of grant (starting year--closing year)	Grant amount	More?	Awards and honours	Fellowships of Academies, etc.	Membership of Editorial Boards	Activity #1	Activity #2	Activity #3	Activity #4	Activity #1	Activity #2	Activity #3	Activity #4
7/29/2020 21:20:23	SANCHAYAN SEN	In [1], we provide an explicit algorithm for sampling a uniform simple connected random graph with a given degree sequence. By products of this central result includes scaling limits for the metric space structure of the maximal components in the critical regime of both the configuration model and the uniform simple random graph model with prescribed degree sequence under finite third moment assumption on the degree sequence. As a substantive application we answer a question raised by Černý and Teixeira, Random Structures Algorithms (2013), by obtaining the metric space scaling limit of maximal components in the vacant set left by random walks on random regular graphs.  In [2], we study limits of the largest connected components (viewed as metric spaces) obtained by critical percolation on uniformly chosen graphs and configuration models with heavy-tailed degrees. We develop general principles under which the scaling limits can be obtained. Of independent interest, we derive refined asymptotics for various susceptibility functions and the maximal diameter in the barely subcritical regime.  In [3], we give alternate constructions of (i) the scaling limit of the uniform connected graphs with given fixed surplus, and (ii) the continuum random unicellular map of a given genus that start with a suitably tilted Brownian continuum random tree and make `horizontal' point identifications, at random heights, using the local time measures. In particular, this yields a breadth-first construction of the scaling limit of the critical Erdős-Rényi random graph which answers a question posed by Addario-Berry, Broutin, and Goldschmidt, Probab. Theory Related Fields (2012). As a consequence of this breadth-first construction we obtain descriptions of the radii, the distance profiles, and the two point functions of these spaces in terms of functionals of tilted Brownian excursions.    [1] Geometry of the vacant set left by random walk on random graphs, Wright's constants, and critical random graphs with prescribed degrees Authors: Shankar Bhamidi, Sanchayan Sen Journal: Random Structures & Algorithms (First published on 25 July 2019)  [2] Universality for critical heavy-tailed network models: Metric structure of maximal components Authors: Shankar Bhamidi, Souvik Dhara, Remco van der Hofstad, Sanchayan Sen Journal: Electronic Journal of Probability (Accepted in December 2019)  [3] On breadth-first constructions of scaling limits of random graphs and random unicellular maps Authors: Grégory Miermont, Sanchayan Sen ArXiv preprint https://arxiv.org/abs/1908.04403 (Announced in August 2019)	Miermont, Grégory and Sen, Sanchayan 	On breadth-first constructions of scaling limits of random graphs and random unicellular maps	Submitted						https://arxiv.org/abs/1908.04403	No																																																																					No																																												No																																			No																																					No																									Sole investigator	Science & Engineering Research Board (SERB)	Geometry of random discrete structures	2020--2023	220,000 per annum	Yes	Sole investigator	Infosys Foundation, Bangalore		2019--2021	600,000 per annum	No																							
7/30/2020 11:55:55	Arvind Ayyer	In joint work with Aas, Linusson and Potka [1], the exact phase diagram for a semipermeable TASEP with nonlocal boundary jumps was obtained. In joint work with Behrend [2], new factorization theorems for classical group characters were proved. Applications to alternating sign matrices and plane partitions were given. In joint work with Finn and Roy [3], the phase diagram for a multispecies left-permeable asymmetric exclusion process was derived. In joint work with Linusson [4], a new class of reverse juggling processes was defined and their stationary distributions were computed. 	Ghosh, Subhajit	Total Variation Cutoff for the Transpose Top-2 with Random Shuffle	Accepted for publication	Journal of Theoretical Probability				10.1007/s10959-019-00945-6	https://link.springer.com/article/10.1007%2Fs10959-019-00945-6	Yes	Lübeck, Frank and Prasad, Dipendra and Ayyer, Arvind	A character relationship between symmetric group and hyperoctahedral group 	Preprint						https://arxiv.org/abs/1912.08576	Yes	Ayyer, Arvind and Sinha, Shubham 	The size of t-cores and hook lengths of random cells in random partitions 	Preprint						https://arxiv.org/abs/1911.03135	Yes	Ayyer, Arvind	 A simple symmetric exclusion process driven by an asymmetric tracer particle 	Preprint						https://arxiv.org/abs/2001.02425	No																																							No																																												No																																			No																																		Aritra Das, IISc	KVPY	May-July	Yes	Mrinmoy Karmakar, IISc	KVPY	May-Jun	Yes	Omkar Bhalchandra Baraskar, IISc	KVPY	May-Jun	Yes	Susheel Shankar, IISc	KVPY	May-June	Yes	Dhanus M Lal, IISc	KVPY	May-June	Yes	Prathamesh Gajanan Patil, IISc	KVPY	May-June	Yes	Achal Kumar, IISc	KVPY	May-June	Yes	Sole investigator	SERB	 Exactly solvable exclusion processes	2017--2020	19,30,490	Yes	Co-investigator	The Royal Society, UK	Determinantal Formulas for Multispecies ASEP  	2019--2021	11,759 pounds	No													My student, Surjadipta De Sarkar received a fellowship and travel grant to attend a program on Algebraic and Enumerative Combinatorics at the Mittag-Leffler Institute from 13 January - 30 April 2020.		Indian Journal of Pure and Applied Mathematics, Algebraic Combinatorics	Organised ICTS workshop on "Universality in random structures: Interfaces, Matrices, Sandpiles" from 14/01 -08/02/2019 jointly with Riddhipratim Basu and Manjunath Krishnapur.				Referee for the thesis of Majil Pratim Saikia at University of Vienna.	Referee for the thesis of Mr. Jyotirmoy Ganguly at IISER Pune.	Thesis examiner for Mr. Sudip Bera, Visva-Bharati University.	
7/30/2020 17:20:04	Subhojoy Gupta	(1) With Mahan Mj (TIFR)  we completed a  research program concerning meromorphic projective structures on surfaces and their monodromy representations. We used new  work of Allegretti-Bridgeland, together with older ideas of Thurston, to develop a geometric understanding of these structures on punctured surfaces, and prove analogues of results of Hejhal and Gallo-Kapovich-Marden -- see [1] and [2]. In an independent paper [3], I used our the techniques we had developed, to shed light on a remark of Poincaré in 1883. This complemented other projects concerning meromorphic quadratic differentials (see [8] and [10]).  (2) In joint work [4] with Indranil Biswas (TIFR), Mahan Mj (TIFR) and Junho Whang (MIT), we classified the finite mapping class group orbits in the PSL(2,C) character variety.  (3) In a project with Basudeb Datta (IISc) we revised and published a paper [5] developing an algorithmic technique of constructing semi-regular tilings of the hyperbolic plane. We expect this to have an impact on tilings-related research, which is an active area that has an intersection with several fields like combinatorics, computational geometry and group theory.   (4)  With Harish Seshadri (IISc) we wrote a paper [6], and a survey [7], concerning the complex geometry of Teichmüller spaces, where we investigated the convexity (or lack thereof) of the boundary of complex domains biholomorphic to Teichmüller space. We have ongoing conversations regarding other questions that lie at the intersection of several complex variables, differential geometry and Teichmüller theory.   (5) A paper with Indranil Biswas (TIFR) and Sorin Dumitrescu (UCA)  concerning branched projective structures on surfaces was published [9]. In an ongoing project, we aim to understand the symplectic geometry of the space of such structures better.  [1] Meromorphic projective structures, grafting and the monodromy map, submitted, available at http://arxiv.org/abs/1904.03804. [2] Monodromy representations of meromorphic projective structures, Proc. Amer. Math. Soc. 148 (2020), no. 5, 2069–2078. [3] Monodromy groups of CP1-structures on punctured surfaces, submitted, available at https: //arxiv.org/abs/1909.10771. [4] Surface group representations in SL(2,C) with finite mapping class orbits, submitted, available at https://arxiv.org/ abs/1707.00071. [5] Semi-regular tilings of the hyperbolic plane, to appear, Discrete and Computational Geometry (2019), available at https://doi.org/10.1007/s00454-019-00156-0. [6] On domains biholomorphic to Teichmüller spaces, International Mathematics Research Notices, Volume 2020, Issue 8, (2020), 2542–2560. [7] Complex geometry of Teichmüller domains, Handbook of Teichmüller theory Vol VII, 63–88, IRMA Lect. Math. Theor. Phys., 30, Eur. Math. Soc., Zürich, 2020. [8] Holomorphic quadratic differentials in Teichmüller theory, Handbook of Teichmü ller theory Vol VII, 2020. [9] Branched projective structures on a Riemann surface and logarithmic connections, Documenta Mathematica 24 (2019), 2299–2337. [10] Limits of harmonic maps and crowned hyperbolic surfaces, Trans. Amer. Math. Soc. 372 (2019), no. 11, 7573–7596. 	Gupta, Subhojoy and Mj, Mahan	Meromorphic projective structures, grafting and the monodromy map	Preprint						http://arxiv.org/abs/1904.03804	Yes	Gupta, Subhojoy	Monodromy groups of $CP^1$-structures on punctured surfaces	Preprint						https://arxiv.org/abs/1909.10771	Yes	Biswas, Indranil and Gupta, Subhojoy and Mj, Mahan and Whang, Junho Peter	Surface group representations in SL(2,C) with finite mapping class orbits	Preprint						https://arxiv.org/abs/1707.00071	Yes	Datta, Basudeb and Gupta, Subhojoy	Semi-regular tilings of the hyperbolic plane	Accepted for publication	Discrete and Computational Geometry				https://doi.org/10.1007/s00454-019-00156-0		No																																							No																																												No																									Gupta, Subhojoy and Seshadri, Harish	Complex geometry of Teichmüller domains	Papadopoulos, Athanase	Editor(s)	Handbook of Teichmüller theory	IRMA Lect. Math. Theor. Phys	7	Eur. Math. Soc., Zürich	2020	26	Yes	Gupta, Subhojoy	Holomorphic quadratic differentials in Teichmüller theory	Papadopoulos, Athanase	Editor(s)	Handbook of Teichmüller theory	IRMA Lect. Math. Theor. Phys.	7	Eur. Math. Soc., Zürich	2020	36	No																										No																									Sole investigator	SERB, DST	Degenerations of geometric structures and meromorphic differentials on Riemann surfaces	2018-2021	6 lakhs	Yes	Co-investigator	Université Côte-D'azur and IISc 	Branched projective structures	2019-2021	6 lakhs	No																Co-organized a discussion meeting at ICTS Bangalore in December 2018, on “Surface-Group Representations and Projective Structures". Website: https://www.icts.res.in/discussion-meeting/SGPS2018.	Referee for “Memoirs of the American Mathematical Society",  “Indian Journal of Pure and Applied Mathematics"	M.Sc. thesis referee for a student of Chennai Mathematical Institute,  Satyajit Maity	Member of Research Advisory Committee for Ramya Nair, a PhD student at IISER Pune. 	Member of Research Advisory Committee for Ramya Nair, a PhD student at IISER Pune. 	Co-organizer of an Advanced Instructional School on Riemannian Geometry, sponsored by the National Centre for Mathematics, held in July 2019.	Referee for "Proceedings of the London Mathematical Society", "Journal of Topology", "Manuscripta Mathematica" and reviewer for AMS and Zentralblatt Math Reviews	Supervised UG final year project of Shabarish Chenakkod
7/30/2020 20:38:22	Mahesh Kakde	Jointly with Samit Dasgupta from Duke University I resolved the Brumer-Stark conjecture during the said period. We spoke about it at the "International Colloquium" in January 2020 in TIFR. Further, a paper on higher Chern classes written a while ago (jointly with Frauke Bleher, Ted Chinburg,  Ralph Greenberg, George Pappas, Romyar Sharifi and Martin Taylor) was accepted for publication in American Journal of Mathematics. 	Frauke Bleher, Ted Chinburg, Ralph Greenberg, Mahesh Kakde, George Pappas, Romyar Sharifi, Martin Taylor	Higher Chern Classes in Iwasawa Theory	Published	American Journal of Mathematics	142	2020	627-682		https://muse.jhu.edu/issue/42062	Yes	David Burns, Mahesh Kakde	On Weil-Etale Cohomology and Artin L-series	Preprint						https://nms.kcl.ac.uk/david.burns/web_page/bk.pdf	No																																																											No																																												No																																			No																																		Matthew Honnor		1 month	No																														No																													
7/31/2020 8:18:09	RADHIKA GANAPATHY	1) Let $G$ be a split connected reductive group over $\mathbb{Z}$. Let $F$ be a non-archimedean local field. With $K_m := Ker(G(O_F ) → G(O_F /p_{m,F} ))$, Kazhdan proved that for a field $F′$ sufficiently close to $F$, the Hecke algebras $\mathcal{H}(G(F), K_m)$ and $\mathcal{H}(G(F′), K_m′ )$ are isomorphic, where $K_m′$ denotes the corresponding object over $F′$. I have generalized this result to general connected reductive groups [1].  2) In my earlier work, I had established  a variant of the Kazhdan isomorphism for split reductive groups (by replacing $K_m$ replaced by the $m$-th filtration subgroup of the Iwahori subgroup). I have been working on generalising this result to general connected reductive groups. As part of this work, I have chosen a nice set of representatives in $G(F)$ for the elements of the extended affine Weyl group. This set of representatives has some very interesting properties (for instance, it is compatible with unramified descent), and is useful in the study of representation theory of $p$-adic groups.   [1] A Hecke algebra isomorphism over close local fields, preprint, 12 pages. 	Radhika Ganapathy	A Hecke algebra isomorphism over close local fields	Preprint							No																																																																					No																																												No																																			No																																					No																									Sole investigator	Infosys Foundation	Young Investigator	2019-2021	Rs. 3,00,000 p.a.+ Rs. 25,000 monthly salary top-up	No																													
7/31/2020 9:26:11	Manjunath Krishnapur	Completed a study of law of iterated logarithm for last passage percolating on the two dimensional integer lattice [1]. Other studies on absolute continuity of limiting spectral distributions, a proof of KMT theorems, study of discrete nodal length, a problem on amplitude constrained Gaussian channel and some problems on nodal domains of random functions are in various stages of completion.  [1] Lower Deviations in β-ensembles and Law of Iterated Logarithm in Last Passage Percolation.   Authors: Riddhipratim Basu, Shirshendu Ganguly, Milind Hegde, Manjunath Krishnapur. arXiv:1909.01333	Basu, R. and Ganguly, S. and Hegde, M. and Krishnapur, M.	Lower Deviations in β-ensembles and Law of Iterated Logarithm in Last Passage Percolation	Accepted for publication	Israel Journal of Mathematics						No																																																																					No																																												No																																			No																																		Saptarsi Ghosal, CMI		June-July 2019	Yes	Deep Ghoshal, ISI Kolkata		June-July 	Yes	Arghya Chakraborty, ISI Kolkata		June-July 	Yes	Somak Laha, ISI Kolkata		June-July	Yes	Sayak Chatterjee		June-July	Yes	Anirban Basak, IISER Kolkata		June-July	Yes	Nafia Saleem, IIT Madras	SRFP of IAS	June-July	Yes	Principal investigator	SERB	Zeros of random.functions and anti-concentration phenomena	2018-21	200000	No																													
7/31/2020 12:06:24	Sundaram Thangavelu	In a joint work with Pritam Ganguly  we have investigated the $ L^p $  boundedness of the lacunary maximal function $ M_{\H^n}^\lac $ associated to the spherical means $ A_r f$  taken over Koranyi spheres on the Heisenberg group. Closely following an approach used by M. Lacey in the Euclidean case, we obtain sparse bounds for these maximal functions leading to new unweighted and weighted estimates. The key ingredients in the proof are the $L^p$  improving property of the operator $ A_r $  and a continuity property of the difference $ A_r f−\tau_y A_r f,$ where $\tau_yf(x)=f(xy−1) $ is the right translation operator. 	Ganguly, Pritam and Thangavelu,Sundaram	On lacunary spherical maximal function on Heisenberg groups	Preprint							No																																																																					No																																												No																																			No																																					No																									Sole investigator	DST	J.C.Bose Fellowship	2008-2022		No																					Proceedings of the Indian Academy of Sciences (Math.), Journal of Ramanujan Mathematical Society, Journal of Analysis, Tunisian Journal of Mathematics, Journal of Fourier Analysis and Applications.								
7/31/2020 16:07:18	R VENKATESH	(a) Settled the decomposition theorem for G-stable affine Demazure modules for the cases $G = E_6,7,8$ and $F_4$ and thus completed the main theorems of the papers of V. Chari and et al., (J. Algebra, 2016) and Deniz Kus and et al., (Represent. Theory., 2016). Obtained a new combinatorial proof for the key fact that was used in  V. Chari and et al., (J. Algebra, 2016) to prove the decomposition of G-stable affine Demazure modules. This key fact was proved only for the cases when G is the classical type and $G_2$ in their paper and they also proved it by analysing case-by-case. Our proof is uniform avoids the case-by-case analysis and works for all finite-dimensional simple Lie algebras.  (b) Simplified the presentation of all affine Demazure modules of untwisted affine Kac–Moody Lie algebras. Simplifying the generators and relations of these modules is very crucial in their study. We are investigating how to use this simplified presentation of affine Demazure modules to study Schur positivity type questions which arise naturally in Algebraic Combinatorics.   (c) A number of conjectures made about the graded characters affine Demazure modules of affine $sl_3$ using data obtained from SAGE. 										No																																																																					No																																												No																																			No																																		Rohit Kumar, IISc	KVPY	May-June 2019	No																									Sole investigator	DST-SERB (MATRICS)	Study on the structure theory of Borcherds-Kac-Moody algebras and their subalgebras	2019-2021	6,60,000/-	Yes	Sole investigator	DST	INSPIRE Faculty award	2016-2021	35,00,000/-	Yes	Sole investigator	Infosys foundation	Infosys Young Investigator award 	2020-2021	6,00,000/-	No							  Infosys Young Investigator award from the Infosys foundation, 2020.			We hosted 70 students and 5 faculty members from Madras Christian College as a part of their Educational visit to IISc, Bangalore on 16th October 2018. Two lectures were arranged for them on 16th October 2018. 				Algebra Symposium, Department of Mathematics, IISc, Bangalore, India (February 12, 2020).	Discussion Meeting on Representation Theory 2019, Department of Mathematics, IISc, Bangalore (December 14 - 16, 2019). Partially funded by the UGC-CAS grant.  Two lecture series was delivered by Professor Vyjayanthi Chari (UC Riverside, USA) and Professor Anne Schilling (UC Davis, USA) as part of this discussion meeting. 	NCM - Instructional School for Teachers on Analysis and PDE, Department of Mathematics, IISc, Bangalore (May 6 - 18, 2019). 	
8/1/2020 10:32:13	Apoorva Khare	(1) I extended a fundamental matrix inequality, the Schur Product Theorem, for positive definite matrices, by providing nonzero, tight lower bounds. (2) I improved and updated several preprints - notably, a comprehensive work titled "Moment-sequence transforms" with Belton-Guillot-Putinar.	Khare, Apoorva and Rajaratnam, Bala	Probability inequalities and tail estimates for metric semigroups	Published	Advances in Operator Theory (Special issue in honor of Rajendra Bhatia)	5	2020	779-795	10.1007/s43036-020-00048-8	https://link.springer.com/article/10.1007%2Fs43036-020-00048-8	Yes	Khare, Apoorva	Sharp nonzero lower bounds for the Schur product theorem	Submitted			2019			https://arxiv.org/abs/1910.03537	No																																																											No																																												No																																			No																																		Aman Agrawal, IISc		May-July 2019	Yes	Sutanay Bhattacharya, IISc		May-July 2019	Yes	Samarth Hawaldar, IISc		May-July 2019	Yes	Swaroop Hegde, NISER Bhubaneswar		May-July 2019	Yes	Anant Mudgal, CMI		May-July 2019	Yes	Abhilash Mukherjee, IISc		May-July 2019	Yes	Pulkit Sinha, IISc		May-July 2019	No	Sole investigator	Infosys Foundation	Young Investigator Award	2017-2019	12 lakhs	Yes	Sole investigator	SERB	Ramanujan Fellowship	2018-2023	35 lakhs	Yes	Sole investigator	SERB	MATRICS: Entrywise Powers and Power Series Preserving Positivity in Fixed Dimension	2018-2021	6.6 lakhs	Yes	Sole investigator	DST and SERB	SwarnaJayanti Fellowship: Transformations preserving positivity in analysis, and connections to algebra and combinatorics	2020-2025	Rs. 1,24,88,260	No	(1) Delivered a Plenary talk at the 2019 ILAS (International Linear Algebra Society) meeting in Rio de Janeiro, Brazil. Also selected as the LAMA Lecturer. (2) Delivered the 20th Professor Wazir Hasan Abdi Memorial Lecture, in Cochin University of Science and Technology (CUSAT). (3) Awarded the SwarnaJayanti Fellowship for 2018-19, in Mathematics.		Journals: (1) Indian Journal of Pure and Applied Mathematics (2) Linear and Multilinear Algebra (3) Sao Paulo Journal of Mathematical Sciences. Book Series: (4) TRIM (Texts and Readings in Mathematics)	Talks: (1) 2019-04-12: Eigenfunctions Seminar, titled "Schoenberg: from metric geometry to matrix positivity" (2) 2019-11-06: 1st Math Symposium of Infosys Young Investigators: Talk, titled "Groups with norms; distance matrices and Zariski density"	Organizer of Eigenfunctions,  APRG Seminar, Algebra-Combinatorics Seminar, (co-organiser)	Contributed in preparing the PhD Qualifiers in Algebra	Student thesis/project supervision: (1) Swarnalipa Datta, MS Thesis (2) Soumik Dutta, BS Project	Member of two UG Project Presentation Evaluation Committees	Pre-RMO (Regional Mathematics Olympiad) - helped in setting the question paper	Senate nominee for Comprehensive Exam of Vinayak Ramkumar (student of P. Vijay Kumar, ECE)	Advising: (1) Prateek Kumar Vishwakarma, Int-PhD (passed his Comprehensive Exam) (2) Babhrubahan Bose, Int-PhD (passed his Comprehensive Exam) (3) G.V.K. Teja, PhD (passed his Comprehensive Exam) (4) Swarnalipa Datta, Int-PhD (downgraded to MS) Mentoring: (5) Dr. Projesh Nath Choudhury, NBHM postdoc
8/1/2020 12:34:05	Siddhartha Gadgil	We continued our development of automated theorem proving systems. Specifically, we developed a framework based on equation terms to allow accumulation of knowledge and facilitate deep learning and hybrid autonomous/interactive execution.										No																																																																					No																																												No																																			No																																		Chinmaya Kausik, IISc	KVPY	May-June 2019	Yes	Nilendu Das, IISER Mohali	Academy summer programme	May, June 2019	Yes	Nishit Pandya, IISc	KVPY	May, June 2019	Yes	Julian D'Costa, IISc	KVPY	May, June 2019	No													Sole investigator	SERB	Homotopy Type Theory and Natural Language Processing for Computer-Assisted mathematics	2018-2021	1898700	No																									member of selection committee at BHU	thesis examiner for a thesis at IIT, Kanpur	thesis examiner for a thesis at Delhi University	thesis examiner for a thesis for TIFR, Mumbai	member of selection committee at BHU
